Year;Month;Day;Hour;Minute;Second;Irradiance;ExternalTemperature
2011;7;17;22;0;0;1,6;15,4
2011;7;17;23;0;0;1;14,4
2011;7;18;0;0;0;1,1;14
2011;7;18;1;0;0;1,1;13,5
2011;7;18;2;0;0;1,1;13,8
2011;7;18;3;0;0;1,1;13,6
2011;7;18;4;0;0;1,3;13,9
2011;7;18;5;0;0;11,7;13,5
2011;7;18;6;0;0;44,4;13,7
2011;7;18;7;0;0;96,3;18,4
2011;7;18;8;0;0;173,4;18,4
2011;7;18;9;0;0;413,7;21
2011;7;18;10;0;0;291,2;21,5
2011;7;18;11;0;0;452,5;22,6
2011;7;18;12;0;0;301,2;20,6
2011;7;18;13;0;0;461,6;22,8
2011;7;18;14;0;0;374,2;17,5
2011;7;18;15;0;0;617,1;21,8
2011;7;18;16;0;0;301;22,9
2011;7;18;17;0;0;150,3;20
2011;7;18;18;0;0;70,2;18,8
2011;7;18;19;0;0;74,4;17,6
2011;7;18;20;0;0;35;17,1
2011;7;18;21;0;0;8,3;16,1
2011;7;18;22;0;0;1,2;15,3
2011;7;18;23;0;0;1;15,1
2011;7;19;0;0;0;1;15,1
2011;7;19;1;0;0;1;14,8
2011;7;19;2;0;0;1;14,4
2011;7;19;3;0;0;1;14,6
2011;7;19;4;0;0;1,4;14,6
2011;7;19;5;0;0;24,8;14,9
2011;7;19;6;0;0;44,5;15,5
2011;7;19;7;0;0;107,9;17,1
2011;7;19;8;0;0;225,7;18,7
2011;7;19;9;0;0;251,4;20,1
2011;7;19;10;0;0;521,9;22,6
2011;7;19;11;0;0;463,3;23,6
2011;7;19;12;0;0;467,3;24,1
2011;7;19;13;0;0;594,5;25,2
2011;7;19;14;0;0;815,6;26,7
2011;7;19;15;0;0;448,1;25,3
2011;7;19;16;0;0;240,6;22,7
2011;7;19;17;0;0;175,2;21,7
2011;7;19;18;0;0;153,5;21,7
2011;7;19;19;0;0;92,2;21,1
2011;7;19;20;0;0;42;19,3
2011;7;19;21;0;0;10,1;18
2011;7;19;22;0;0;1,2;16,4
2011;7;19;23;0;0;1,1;14,2
2011;7;20;0;0;0;1,1;12,9
2011;7;20;1;0;0;1,1;12,1
2011;7;20;2;0;0;1;11,6
2011;7;20;3;0;0;1;11,2
2011;7;20;4;0;0;1,4;11
2011;7;20;5;0;0;11;11
2011;7;20;6;0;0;42,2;12,5
2011;7;20;7;0;0;90,1;19,1
2011;7;20;8;0;0;265;20
2011;7;20;9;0;0;474,7;22,6
2011;7;20;10;0;0;497,6;24,1
2011;7;20;11;0;0;367,9;25,6
2011;7;20;12;0;0;505;24,8
2011;7;20;13;0;0;405,4;25,4
2011;7;20;14;0;0;831,3;27,2
2011;7;20;15;0;0;637,3;26,3
2011;7;20;16;0;0;512;26,8
2011;7;20;17;0;0;343,1;23,5
2011;7;20;18;0;0;253;22,4
2011;7;20;19;0;0;117,7;22,3
2011;7;20;20;0;0;68,8;21,7
2011;7;20;21;0;0;16,5;18,6
2011;7;20;22;0;0;1,4;16,9
2011;7;20;23;0;0;1,1;15,8
2011;7;21;0;0;0;1,1;15,3
2011;7;21;1;0;0;1,1;14
2011;7;21;2;0;0;1,2;12,7
2011;7;21;3;0;0;1,1;13,5
2011;7;21;4;0;0;1,3;13,7
2011;7;21;5;0;0;17,4;13,7
2011;7;21;6;0;0;40,8;15,7
2011;7;21;7;0;0;94,1;18,3
2011;7;21;8;0;0;261,8;18
2011;7;21;9;0;0;483,7;19,5
2011;7;21;10;0;0;513,4;21
2011;7;21;11;0;0;420,4;21,1
2011;7;21;12;0;0;581,9;21,4
2011;7;21;13;0;0;592,2;22,2
2011;7;21;14;0;0;527,4;22,2
2011;7;21;15;0;0;512,6;22
2011;7;21;16;0;0;470,1;22,6
2011;7;21;17;0;0;216,9;21,5
2011;7;21;18;0;0;106,9;20
2011;7;21;19;0;0;58,7;18,7
2011;7;21;20;0;0;23,2;17,9
2011;7;21;21;0;0;6,9;17,4
2011;7;21;22;0;0;1,1;17,2
2011;7;21;23;0;0;1;16,8
2011;7;22;0;0;0;1;16,3
2011;7;22;1;0;0;1;16,4
2011;7;22;2;0;0;1;16,2
2011;7;22;3;0;0;1;16,3
2011;7;22;4;0;0;1,1;15,6
2011;7;22;5;0;0;1,8;14,6
2011;7;22;6;0;0;9,3;14,8
2011;7;22;7;0;0;10,9;15,1
2011;7;22;8;0;0;16;15,9
2011;7;22;9;0;0;41,8;16,7
2011;7;22;10;0;0;50,3;17
2011;7;22;11;0;0;65,9;17,1
2011;7;22;12;0;0;116,4;17,5
2011;7;22;13;0;0;84,7;17,9
2011;7;22;14;0;0;90,9;18,5
2011;7;22;15;0;0;54,5;18,9
2011;7;22;16;0;0;58,2;19,2
2011;7;22;17;0;0;39,1;19,2
2011;7;22;18;0;0;41,7;18,8
2011;7;22;19;0;0;29,3;18,8
2011;7;22;20;0;0;5;18,9
2011;7;22;21;0;0;3;18,9
2011;7;22;22;0;0;1;18,7
2011;7;22;23;0;0;1;18,7
2011;7;23;0;0;0;1;18,9
2011;7;23;1;0;0;1;19
2011;7;23;2;0;0;1;18,4
2011;7;23;3;0;0;1;17,9
2011;7;23;4;0;0;1,1;17,9
2011;7;23;5;0;0;2,3;18,4
2011;7;23;6;0;0;4,2;18,6
2011;7;23;7;0;0;19,6;18,8
2011;7;23;8;0;0;60,8;19,1
2011;7;23;9;0;0;106,5;19,1
2011;7;23;10;0;0;96,6;20
2011;7;23;11;0;0;108,6;18,9
2011;7;23;12;0;0;353,2;20,3
2011;7;23;13;0;0;556;24,2
2011;7;23;14;0;0;425,8;23,3
2011;7;23;15;0;0;512,5;25,5
2011;7;23;16;0;0;518,5;25,3
2011;7;23;17;0;0;362,3;25,1
2011;7;23;18;0;0;219,9;23,8
2011;7;23;19;0;0;67,9;23,8
2011;7;23;20;0;0;28,7;21,1
2011;7;23;21;0;0;6,6;19,3
2011;7;23;22;0;0;1,1;18,7
2011;7;23;23;0;0;1;18
2011;7;24;0;0;0;1;17,5
2011;7;24;1;0;0;1;17
2011;7;24;2;0;0;1;16,5
2011;7;24;3;0;0;1;15,9
2011;7;24;4;0;0;1,2;15,1
2011;7;24;5;0;0;9,8;14,3
2011;7;24;6;0;0;35,7;15,2
2011;7;24;7;0;0;74,5;16,1
2011;7;24;8;0;0;93;17
2011;7;24;9;0;0;136,3;18,1
2011;7;24;10;0;0;244,6;18,9
2011;7;24;11;0;0;146,3;18,6
2011;7;24;12;0;0;290,2;19
2011;7;24;13;0;0;125,8;17,9
2011;7;24;14;0;0;155,2;17,9
2011;7;24;15;0;0;165,4;17,2
2011;7;24;16;0;0;169,2;17
2011;7;24;17;0;0;107,1;16,8
2011;7;24;18;0;0;128;17,3
2011;7;24;19;0;0;46,9;16,7
2011;7;24;20;0;0;21,8;16,1
2011;7;24;21;0;0;5,7;15,7
2011;7;24;22;0;0;1,1;15,6
2011;7;24;23;0;0;1,1;15,5
2011;7;25;0;0;0;1,1;15,5
2011;7;25;1;0;0;1,1;15,5
2011;7;25;2;0;0;1,1;15,3
2011;7;25;3;0;0;1,1;15,3
2011;7;25;4;0;0;1,2;15,3
2011;7;25;5;0;0;5,1;15,5
2011;7;25;6;0;0;42,3;16,1
2011;7;25;7;0;0;100,9;17,6
2011;7;25;8;0;0;119,2;18,5
2011;7;25;9;0;0;102,4;18,6
2011;7;25;10;0;0;147,3;19,3
2011;7;25;11;0;0;144;18,2
2011;7;25;12;0;0;133,7;17,4
2011;7;25;13;0;0;185,1;18,6
2011;7;25;14;0;0;287,3;21
2011;7;25;15;0;0;172,7;20,4
2011;7;25;16;0;0;160,5;20,8
2011;7;25;17;0;0;97,5;19,9
2011;7;25;18;0;0;40,7;19
2011;7;25;19;0;0;27,9;18,7
2011;7;25;20;0;0;11,5;17,5
2011;7;25;21;0;0;1,9;16,6
2011;7;25;22;0;0;1,1;16,4
2011;7;25;23;0;0;1,1;16
2011;7;26;0;0;0;1,1;15,8
2011;7;26;1;0;0;1,1;15,5
2011;7;26;2;0;0;1,1;15,1
2011;7;26;3;0;0;1,1;14,3
2011;7;26;4;0;0;1,2;14,2
2011;7;26;5;0;0;6,5;14,1
2011;7;26;6;0;0;32,6;14,5
2011;7;26;7;0;0;73,1;15,9
2011;7;26;8;0;0;254,8;18,3
2011;7;26;9;0;0;400,3;20,3
2011;7;26;10;0;0;500,1;21,1
2011;7;26;11;0;0;832,8;23,3
2011;7;26;12;0;0;782,5;23,1
2011;7;26;13;0;0;830,7;23,2
2011;7;26;14;0;0;382;21,9
2011;7;26;15;0;0;426,4;22,9
2011;7;26;16;0;0;360,2;24,2
2011;7;26;17;0;0;210,8;24
2011;7;26;18;0;0;272,3;23,9
2011;7;26;19;0;0;106,1;23,8
2011;7;26;20;0;0;35,3;26,2
2011;7;26;21;0;0;11,7;20,7
2011;7;26;22;0;0;1,2;17
2011;7;26;23;0;0;1,1;15,2
2011;7;27;0;0;0;1,1;14,5
2011;7;27;1;0;0;1,1;13,7
2011;7;27;2;0;0;1,1;13,2
2011;7;27;3;0;0;1,1;12,7
2011;7;27;4;0;0;1,2;12
2011;7;27;5;0;0;9,2;11,8
2011;7;27;6;0;0;34,3;15,7
2011;7;27;7;0;0;79,3;19,5
2011;7;27;8;0;0;255,5;18,8
2011;7;27;9;0;0;462;19,6
2011;7;27;10;0;0;675,9;22,4
2011;7;27;11;0;0;804,8;23,7
2011;7;27;12;0;0;942,8;23,7
2011;7;27;13;0;0;980,1;26,3
2011;7;27;14;0;0;946;25,5
2011;7;27;15;0;0;810,9;25
2011;7;27;16;0;0;624,7;24,8
2011;7;27;17;0;0;455,1;23,6
2011;7;27;18;0;0;253,8;22,5
2011;7;27;19;0;0;66,6;22,4
2011;7;27;20;0;0;31,5;20,9
2011;7;27;21;0;0;8,8;18,3
2011;7;27;22;0;0;1,1;16,7
2011;7;27;23;0;0;1,1;15,7
2011;7;28;0;0;0;1,1;14,8
2011;7;28;1;0;0;1,1;14,3
2011;7;28;2;0;0;1,1;14
2011;7;28;3;0;0;1,1;14,4
2011;7;28;4;0;0;1,1;14,8
2011;7;28;5;0;0;3,2;15,2
2011;7;28;6;0;0;20,6;15,7
2011;7;28;7;0;0;38,9;16,5
2011;7;28;8;0;0;173,8;18,6
2011;7;28;9;0;0;153,3;19,3
2011;7;28;10;0;0;590,2;20,9
2011;7;28;11;0;0;486,2;21,4
2011;7;28;12;0;0;829,9;22,4
2011;7;28;13;0;0;931,5;24,8
2011;7;28;14;0;0;941,2;25,6
2011;7;29;13;0;0;896,4;26,7
2011;7;29;14;0;0;917,3;27,2
2011;7;29;15;0;0;827,8;27,8
2011;7;29;16;0;0;629,4;27,7
2011;7;29;17;0;0;444,9;27
2011;7;29;18;0;0;224,5;25,6
2011;7;29;19;0;0;97;25,2
2011;7;29;20;0;0;48,7;24
2011;7;29;21;0;0;7,7;21,6
2011;7;29;22;0;0;1,1;20,6
2011;7;29;23;0;0;1,1;19,8
2011;7;30;0;0;0;1;19,2
2011;7;30;1;0;0;1,1;18,7
2011;7;30;2;0;0;1,1;18,5
2011;7;30;3;0;0;1,1;18,2
2011;7;30;4;0;0;1,1;18
2011;7;30;5;0;0;8,7;18,1
2011;7;30;6;0;0;32,1;20,3
2011;7;30;7;0;0;73,7;23,1
2011;7;30;8;0;0;259,8;23,1
2011;7;30;9;0;0;470;25
2011;7;30;10;0;0;668,9;26,3
2011;7;30;11;0;0;829,5;27
2011;7;30;12;0;0;932;27,8
2011;7;30;13;0;0;968,5;28,1
2011;7;30;14;0;0;870,1;28
2011;7;30;15;0;0;524;27,5
2011;7;30;16;0;0;456,3;26,8
2011;7;30;17;0;0;443,7;27,3
2011;7;30;18;0;0;275,1;27,7
2011;7;30;19;0;0;90,4;27
2011;7;30;20;0;0;39,9;26
2011;7;30;21;0;0;10;22,7
2011;7;30;22;0;0;1,1;21,1
2011;7;30;23;0;0;1;20,4
2011;7;31;0;0;0;1,1;20
2011;7;31;1;0;0;1,1;19,1
2011;7;31;2;0;0;1,1;18,5
2011;7;31;3;0;0;1;18,3
2011;7;31;4;0;0;1,1;18
2011;7;31;5;0;0;5;17,9
2011;7;31;6;0;0;30,8;18,4
2011;7;31;7;0;0;93,4;19,5
2011;7;31;8;0;0;253,2;22,1
2011;7;31;9;0;0;443,7;24,2
2011;7;31;10;0;0;665,9;25,6
2011;7;31;11;0;0;820,4;27,2
2011;7;31;12;0;0;549,9;30,8
2011;7;31;13;0;0;159;24,8
2011;7;31;14;0;0;47,8;19,1
2011;7;31;15;0;0;332;21,2
2011;7;31;16;0;0;505,3;25,1
2011;7;31;17;0;0;459,3;28,3
2011;7;31;18;0;0;197,4;27
2011;7;31;19;0;0;80,4;26,1
2011;7;31;20;0;0;30,1;24,6
2011;7;31;21;0;0;5,5;21
2011;7;31;22;0;0;1;19,5
2011;7;31;23;0;0;1;18,8
2011;8;1;0;0;0;1;18,4
2011;8;1;1;0;0;1;18,2
2011;8;1;2;0;0;1;17,6
2011;8;1;3;0;0;1;17,5
2011;8;1;4;0;0;1,1;16,8
2011;8;1;5;0;0;7,9;16,6
2011;8;1;6;0;0;32;18,8
2011;8;1;7;0;0;95,1;20,2
2011;8;1;8;0;0;253,9;20
2011;8;1;9;0;0;432,2;21
2011;8;1;10;0;0;634,3;22,4
2011;8;1;11;0;0;759,5;23,7
2011;8;1;12;0;0;837,1;25,3
2011;8;1;13;0;0;648,8;26,3
2011;8;1;14;0;0;752,8;26
2011;8;1;15;0;0;438,5;25,3
2011;8;1;16;0;0;410,1;26,9
2011;8;1;17;0;0;336;25,3
2011;8;1;18;0;0;258,2;24,1
2011;8;1;19;0;0;75,1;23,4
2011;8;1;20;0;0;28,8;21,7
2011;8;1;21;0;0;4,3;19,3
2011;8;1;22;0;0;1,1;18,4
2011;8;1;23;0;0;1;18,2
2011;8;2;0;0;0;1;18,4
2011;8;2;1;0;0;1;18,3
2011;8;2;2;0;0;1;18,5
2011;8;2;3;0;0;1;18,6
2011;8;2;4;0;0;1;18,5
2011;8;2;5;0;0;5,3;18,4
2011;8;2;6;0;0;27,2;18,6
2011;8;2;7;0;0;65,1;19,6
2011;8;2;8;0;0;155,9;21,4
2011;8;2;9;0;0;287;23,4
2011;8;2;10;0;0;437,3;27,1
2011;8;2;11;0;0;411,5;27,3
2011;8;2;12;0;0;315,6;27,1
2011;8;2;13;0;0;459,8;28,2
2011;8;2;14;0;0;751,4;29,4
2011;8;2;15;0;0;817,3;29,3
2011;8;2;16;0;0;626,1;28,8
2011;8;2;17;0;0;407,8;28,2
2011;8;2;18;0;0;202,3;27,8
2011;8;2;19;0;0;65,3;28,1
2011;8;2;20;0;0;19;24,6
2011;8;2;21;0;0;3,3;21,5
2011;8;2;22;0;0;1;19,5
2011;8;2;23;0;0;1;18,2
2011;8;3;0;0;0;1;17,6
2011;8;3;1;0;0;1;16,5
2011;8;3;2;0;0;1;15,7
2011;8;3;3;0;0;1;15,1
2011;8;3;4;0;0;1,1;14,6
2011;8;3;5;0;0;6,2;14,5
2011;8;3;6;0;0;34,6;17,9
2011;8;3;7;0;0;90,6;22,4
2011;8;3;8;0;0;248,8;23,9
2011;8;3;9;0;0;400,6;26
2011;8;3;10;0;0;578,4;27,3
2011;8;3;11;0;0;783,8;28,9
2011;8;3;12;0;0;893,6;29,9
2011;8;3;13;0;0;725,1;29,1
2011;8;3;14;0;0;705,9;28,2
2011;8;3;15;0;0;736,6;28,6
2011;8;3;16;0;0;640,8;27,9
2011;8;3;17;0;0;396;26,7
2011;8;3;18;0;0;169,3;25,3
2011;8;3;19;0;0;84,5;24
2011;8;3;20;0;0;24,6;22,1
2011;8;3;21;0;0;3,9;20,1
2011;8;3;22;0;0;1,1;18,3
2011;8;3;23;0;0;1,1;17
2011;8;4;0;0;0;1;16
2011;8;4;1;0;0;1;16,7
2011;8;4;2;0;0;1;16,3
2011;8;4;3;0;0;1;15,5
2011;8;4;4;0;0;1,1;15,9
2011;8;4;5;0;0;6,1;15,6
2011;8;4;6;0;0;30;16,5
2011;8;4;7;0;0;79,3;19,5
2011;8;4;8;0;0;227,3;21,1
2011;8;4;9;0;0;407,7;22,6
2011;8;4;10;0;0;373,9;23,1
2011;8;4;11;0;0;656,6;24,7
2011;8;4;12;0;0;679;25,4
2011;8;4;13;0;0;727,1;26,1
2011;8;4;14;0;0;756,3;26,6
2011;8;4;15;0;0;627,4;26,5
2011;8;4;16;0;0;155,8;24,9
2011;8;4;17;0;0;50,3;23,5
2011;8;4;18;0;0;36,9;22,8
2011;8;4;19;0;0;14,4;22,3
2011;8;4;20;0;0;6,1;21,5
2011;8;4;21;0;0;2,7;20,9
2011;8;4;22;0;0;1;19,1
2011;8;4;23;0;0;1;17,9
2011;8;5;0;0;0;1;18
2011;8;5;1;0;0;1;17,8
2011;8;5;2;0;0;1;17,2
2011;8;5;3;0;0;0,9;16,5
2011;8;5;4;0;0;1;16,3
2011;8;5;5;0;0;5,6;16,5
2011;8;5;6;0;0;30,4;17,4
2011;8;5;7;0;0;44,9;18,2
2011;8;5;8;0;0;76,6;19,2
2011;8;5;9;0;0;97,9;20,4
2011;8;5;10;0;0;119,1;20,4
2011;8;5;11;0;0;99,1;20,2
2011;8;5;12;0;0;147,6;20,4
2011;8;5;13;0;0;161,1;22,1
2011;8;5;14;0;0;337,4;23,2
2011;8;5;15;0;0;251,6;23,8
2011;8;5;16;0;0;302,9;24,5
2011;8;5;17;0;0;75,8;22,1
2011;8;5;18;0;0;39,5;19,7
2011;8;5;19;0;0;31,6;18,3
2011;8;5;20;0;0;13,2;18
2011;8;5;21;0;0;2,1;17,8
2011;8;5;22;0;0;1;17,4
2011;8;5;23;0;0;1;17,3
2011;8;6;0;0;0;1;17,1
2011;8;6;1;0;0;1;16,8
2011;8;6;2;0;0;1;16,3
2011;8;6;3;0;0;1;16,1
2011;8;6;4;0;0;1,1;16,1
2011;8;6;5;0;0;3,2;16,4
2011;8;6;6;0;0;19;16,3
2011;8;6;7;0;0;54,9;16,6
2011;8;6;8;0;0;98,1;17,5
2011;8;6;9;0;0;108,6;17,8
2011;8;6;10;0;0;386,6;19,7
2011;8;6;11;0;0;411,1;21,7
2011;8;6;12;0;0;511;21,8
2011;8;6;13;0;0;652,3;22,7
2011;8;6;14;0;0;797,1;23,2
2011;8;6;15;0;0;690,7;25,4
2011;8;6;16;0;0;639,3;24,1
2011;8;6;17;0;0;432,1;24,6
2011;8;6;18;0;0;231,7;24,4
2011;8;6;19;0;0;77,5;21,8
2011;8;6;20;0;0;27,7;21,4
2011;8;6;21;0;0;3,1;18,1
2011;8;6;22;0;0;1;17,1
2011;8;6;23;0;0;1;16,5
2011;8;7;0;0;0;1;16,8
2011;8;7;1;0;0;1;16,9
2011;8;7;2;0;0;1;18,1
2011;8;7;3;0;0;1;18,4
2011;8;7;4;0;0;0,9;18,6
2011;8;7;5;0;0;1,1;18,4
2011;8;7;6;0;0;1,3;18,4
2011;8;7;19;0;0;82,9;20,7
2011;8;7;20;0;0;23,5;18,9
2011;8;7;21;0;0;3;15,5
2011;8;7;22;0;0;1;14
2011;8;7;23;0;0;1,1;13,4
2011;8;8;0;0;0;1;13,1
2011;8;8;1;0;0;1;13,1
2011;8;8;2;0;0;1;12,9
2011;8;8;3;0;0;1;13
2011;8;8;4;0;0;1;12,9
2011;8;8;5;0;0;4,6;12,8
2011;8;8;6;0;0;24;13,1
2011;8;8;7;0;0;78,4;15,3
2011;8;8;8;0;0;160,6;16,2
2011;8;8;9;0;0;193,2;16,4
2011;8;8;10;0;0;270,4;18,2
2011;8;8;11;0;0;540,9;19,2
2011;8;8;12;0;0;846,8;21,6
2011;8;8;13;0;0;377;21,1
2011;8;8;14;0;0;290,1;20,5
2011;8;8;15;0;0;246,4;19,9
2011;8;8;16;0;0;194,6;17,8
2011;8;8;17;0;0;208,5;17,9
2011;8;8;18;0;0;166,4;18,5
2011;8;8;19;0;0;86,2;18
2011;8;8;20;0;0;34,7;17,6
2011;8;8;21;0;0;3,5;14,9
2011;8;8;22;0;0;0,9;13
2011;8;8;23;0;0;1;12,2
2011;8;9;0;0;0;1;11,8
2011;8;9;1;0;0;1;12,1
2011;8;9;2;0;0;1;11,9
2011;8;9;3;0;0;1;12
2011;8;9;4;0;0;1;12,3
2011;8;9;5;0;0;2,2;12,3
2011;8;9;6;0;0;21;12,4
2011;8;9;7;0;0;49,5;13
2011;8;9;8;0;0;115;14
2011;8;9;9;0;0;182,1;14,9
2011;8;9;10;0;0;525,4;16,1
2011;8;9;11;0;0;818;18,5
2011;8;9;12;0;0;797,2;21
2011;8;9;13;0;0;925,1;21,9
2011;8;9;14;0;0;923,5;22,5
2011;8;9;15;0;0;868,2;24,6
2011;8;9;16;0;0;665,1;23,8
2011;8;9;17;0;0;431,6;22
2011;8;9;18;0;0;222,4;20,4
2011;8;9;19;0;0;52,6;19,5
2011;8;9;20;0;0;24,9;18,1
2011;8;9;21;0;0;6,5;16,9
2011;8;9;22;0;0;0,9;16,5
2011;8;9;23;0;0;0,8;16,7
2011;8;10;0;0;0;0,9;16
2011;8;10;1;0;0;0,9;15,3
2011;8;10;2;0;0;0,9;14,8
2011;8;10;3;0;0;0,9;14,5
2011;8;10;4;0;0;0,9;14,3
2011;8;10;5;0;0;3,5;14,1
2011;8;10;6;0;0;24,4;14,7
2011;8;10;7;0;0;72,1;15,6
2011;8;10;8;0;0;266;15,4
2011;8;10;9;0;0;432,6;16
2011;8;10;10;0;0;534,9;16,5
2011;8;10;11;0;0;607,7;17,1
2011;8;10;12;0;0;671,5;17,7
2011;8;10;13;0;0;579,8;17
2011;8;10;14;0;0;594,9;17,7
2011;8;10;15;0;0;634,5;17,7
2011;8;10;16;0;0;571,9;17,8
2011;8;10;17;0;0;235,1;16,8
2011;8;10;18;0;0;195,1;16,6
2011;8;10;19;0;0;59,9;15,9
2011;8;10;20;0;0;24,6;15,2
2011;8;10;21;0;0;1,9;12,5
2011;8;10;22;0;0;0,9;11,5
2011;8;10;23;0;0;0,9;10,9
2011;8;11;0;0;0;1;10,4
2011;8;11;1;0;0;0,9;10,6
2011;8;11;2;0;0;0,9;10,7
2011;8;11;3;0;0;0,9;10,4
2011;8;11;4;0;0;0,9;10,1
2011;8;11;5;0;0;2,4;10,5
2011;8;11;6;0;0;12,5;10,8
2011;8;11;7;0;0;33,1;11,4
2011;8;11;8;0;0;62,1;12,6
2011;8;11;9;0;0;111;14,8
2011;8;11;10;0;0;170,7;16,1
2011;8;11;11;0;0;295,8;19,7
2011;8;11;12;0;0;245,9;19,4
2011;8;11;13;0;0;221,7;17,4
2011;8;11;14;0;0;252,3;19,6
2011;8;11;15;0;0;146,1;16,9
2011;8;11;16;0;0;113,9;14,8
2011;8;11;17;0;0;188,6;15,3
2011;8;11;18;0;0;132;16
2011;8;11;19;0;0;65,8;16,1
2011;8;11;20;0;0;19,6;15,4
2011;8;11;21;0;0;1,9;14,5
2011;8;11;22;0;0;1,1;14,3
2011;8;11;23;0;0;1,1;13,7
2011;8;12;0;0;0;1,1;12,9
2011;8;12;1;0;0;1,1;12,7
2011;8;12;2;0;0;1,1;12,5
2011;8;12;3;0;0;1,1;11,8
2011;8;12;4;0;0;1,1;11,3
2011;8;12;5;0;0;3,4;11,6
2011;8;12;6;0;0;22,4;16
2011;8;12;7;0;0;62,7;17,6
2011;8;12;8;0;0;216,6;16,6
2011;8;12;9;0;0;470,4;18
2011;8;12;10;0;0;691,7;19,9
2011;8;12;11;0;0;837,8;21,1
2011;8;12;12;0;0;975,2;21,9
2011;8;12;13;0;0;964,1;22,5
2011;8;12;14;0;0;883,5;21,7
2011;8;12;15;0;0;843,4;21,7
2011;8;12;16;0;0;669,3;21,4
2011;8;12;17;0;0;454,7;21,3
2011;8;12;18;0;0;217,3;20,6
2011;8;12;19;0;0;47,1;20,5
2011;8;12;20;0;0;17,3;19,5
2011;8;12;21;0;0;1,9;16,3
2011;8;12;22;0;0;1,1;14,7
2011;8;12;23;0;0;1,1;13,6
2011;8;13;0;0;0;1,1;11,8
2011;8;13;1;0;0;1,1;10,6
2011;8;13;2;0;0;1,1;10,6
2011;8;13;3;0;0;1,2;10,4
2011;8;13;4;0;0;1,2;9,9
2011;8;13;5;0;0;3,1;9,6
2011;8;13;6;0;0;27,5;14,6
2011;8;13;7;0;0;65,8;19,9
2011;8;13;8;0;0;222,5;18,2
2011;8;13;9;0;0;490,8;20
2011;8;13;10;0;0;696,1;21,2
2011;8;13;11;0;0;863,3;22,1
2011;8;13;12;0;0;641;22,3
2011;8;13;13;0;0;659;22,1
2011;8;13;14;0;0;469,7;21,8
2011;8;13;15;0;0;407,9;21,8
2011;8;13;16;0;0;595,9;22,8
2011;8;13;17;0;0;162,9;21,8
2011;8;13;18;0;0;73,3;20,6
2011;8;13;19;0;0;24,6;19,6
2011;8;13;20;0;0;11,9;18,8
2011;8;13;21;0;0;1,2;17,7
2011;8;13;22;0;0;1;17,2
2011;8;13;23;0;0;1;17,4
2011;8;14;0;0;0;1;17,6
2011;8;14;1;0;0;1;17,6
2011;8;14;2;0;0;1;17,4
2011;8;14;3;0;0;1;17,1
2011;8;14;4;0;0;1,1;16,9
2011;8;14;5;0;0;2,8;16,5
2011;8;14;6;0;0;15,1;17
2011;8;14;7;0;0;24,1;17,3
2011;8;14;8;0;0;73,2;18
2011;8;14;9;0;0;150,8;18,8
2011;8;14;10;0;0;249,5;20,3
2011;8;14;11;0;0;473,5;21,4
2011;8;14;12;0;0;440,4;21,8
2011;8;14;13;0;0;462,7;22,1
2011;8;14;14;0;0;252;21,6
2011;8;14;15;0;0;119,6;20
2011;8;14;16;0;0;62,3;18,8
2011;8;14;17;0;0;46,2;17,6
2011;8;14;18;0;0;52,6;17,5
2011;8;14;19;0;0;26,4;17,2
2011;8;14;20;0;0;6,9;16,6
2011;8;14;21;0;0;1,1;16,1
2011;8;14;22;0;0;1;16
2011;8;14;23;0;0;1,1;16
2011;8;15;0;0;0;1,1;15,9
2011;8;15;1;0;0;1,1;15,8
2011;8;15;2;0;0;1,1;15,8
2011;8;15;3;0;0;1;15,8
2011;8;15;4;0;0;1,1;15,7
2011;8;15;5;0;0;1,3;15,7
2011;8;15;6;0;0;11,2;15,7
2011;8;15;7;0;0;21,1;16
2011;8;15;8;0;0;106,5;17,2
2011;8;15;9;0;0;140,9;18,7
2011;8;15;10;0;0;349,3;20,4
2011;8;15;11;0;0;612,9;21,2
2011;8;15;12;0;0;520,1;20,9
2011;8;15;13;0;0;161,1;19,7
2011;8;15;14;0;0;337;20,7
2011;8;15;15;0;0;538,6;22
2011;8;15;16;0;0;360;22
2011;8;15;17;0;0;244,3;21,1
2011;8;15;18;0;0;196,3;20,2
2011;8;15;19;0;0;51,6;19,1
2011;8;15;20;0;0;15,7;17,5
2011;8;15;21;0;0;1,5;15,3
2011;8;15;22;0;0;1;14,4
2011;8;15;23;0;0;1;13,8
2011;8;16;0;0;0;1;13
2011;8;16;1;0;0;1;12,7
2011;8;16;2;0;0;1;12,4
2011;8;16;3;0;0;1;12,3
2011;8;16;4;0;0;1,1;12,3
2011;8;16;5;0;0;2,2;12,1
2011;8;16;6;0;0;22,4;14,3
2011;8;16;7;0;0;64,1;16,2
2011;8;16;8;0;0;242,7;16
2011;8;16;9;0;0;466,2;18,6
2011;8;16;10;0;0;438,8;18,8
2011;8;16;11;0;0;578,7;19,9
2011;8;16;12;0;0;630,9;21,1
2011;8;16;13;0;0;712,3;21,9
2011;8;16;14;0;0;676,1;21,7
2011;8;16;15;0;0;455,6;21,2
2011;8;16;16;0;0;563,5;21,9
2011;8;16;17;0;0;242,8;20,9
2011;8;16;18;0;0;43;20,2
2011;8;16;19;0;0;55,4;18,9
2011;8;16;20;0;0;17;17,6
2011;8;16;21;0;0;1,2;15
